,distance_wheelchair,speed_wheelchair,acceleration_wheelchair,distance_tracker,speed_tracker,acceleration_tracker,danger_tracker,distance_drone,speed_drone,acceleration_drone,distance_range,speed_range,acceleration_range,wheelchair_data,drone_data,tracker_data,range_data
8.12,1.3889264815475402,0.0,0.0,0.812,0.1810193872357247,-0.3649918125771981,0.8439060043052499,0.7464526183227556,3.5,-0.0,1.1358000000000001,0.0,0.0,True,False,False,False
8.13,1.3889264815475402,0.0,0.0,0.812,0.1810193872357247,-0.3649918125771981,0.8439060043052499,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,False,False
8.14,1.3889264815475402,0.0,0.0,0.8062,0.17490176551872488,-0.18447979984119914,0.814215907278847,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,True,False
8.15,1.517855107494982,0.0,0.0,0.8062,0.17490176551872488,-0.18447979984119914,0.814215907278847,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,True,False,False,False
8.16,1.517855107494982,0.0,0.0,0.8062,0.17490176551872488,-0.18447979984119914,0.814215907278847,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,False,False
8.17,1.517855107494982,0.0,0.0,0.8007,0.1641921222172198,-0.31971619306609705,0.7530585623588305,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,True,False
8.18,1.6411581832244937,0.0,0.0,0.8007,0.1641921222172198,-0.31971619306609705,0.7530585623588305,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,True,False,False,False
8.19,1.6411581832244937,0.0,0.0,0.8007,0.1641921222172198,-0.31971619306609705,0.7530585623588305,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,False,False
8.2,1.6411581832244937,0.0,0.0,0.7957,0.15025772204485247,-0.4187502455922625,0.6682575813612041,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,True,False
8.21,1.6411581832244937,0.0,0.0,0.7957,0.15025772204485247,-0.4187502455922625,0.6682575813612041,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,False,False,False,False
8.22,1.76801756142217,0.0,0.0,0.7957,0.15025772204485247,-0.4187502455922625,0.6682575813612041,0.7464526183227556,3.5,-0.0,1.4624,0.0,0.0,True,False,False,False
8.23,1.76801756142217,0.0,0.0,0.7957,0.15025772204485247,-0.4187502455922625,0.6682575813612041,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,True
8.24,1.76801756142217,0.0,0.0,0.7907,0.1498427250757561,-0.012436855349515559,0.6727331206814958,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.25,1.76801756142217,0.0,0.0,0.7907,0.1498427250757561,-0.012436855349515559,0.6727331206814958,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.26,1.76801756142217,0.0,0.0,0.7907,0.1498427250757561,-0.012436855349515559,0.6727331206814958,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.27,1.76801756142217,0.0,0.0,0.7861,0.138443728763937,-0.3430694681683962,0.6019747871143206,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,True,False
8.28,1.76801756142217,0.0,0.0,0.7861,0.138443728763937,-0.3430694681683962,0.6019747871143206,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.29,1.76801756142217,0.0,0.0,0.7861,0.138443728763937,-0.3430694681683962,0.6019747871143206,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.3,1.76801756142217,0.0,0.0,0.7861,0.138443728763937,-0.3430694681683962,0.6019747871143206,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.31,1.76801756142217,0.0,0.0,0.782,0.12294838135157453,-0.464665337275678,0.5010548853712369,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,True,False
8.32,1.76801756142217,0.0,0.0,0.782,0.12294838135157453,-0.464665337275678,0.5010548853712369,0.7464526183227556,3.5,-0.0,1.7878,0.0,0.0,False,False,False,False
8.33,1.76801756142217,0.0,0.0,0.782,0.12294838135157453,-0.464665337275678,0.5010548853712369,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,True
8.34,1.76801756142217,0.0,0.0,0.7781,0.11731022454259851,-0.1695931900685525,0.4664024374376099,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,True,False
8.35,1.76801756142217,0.0,0.0,0.7781,0.11731022454259851,-0.1695931900685525,0.4664024374376099,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.36,1.76801756142217,0.0,0.0,0.7781,0.11731022454259851,-0.1695931900685525,0.4664024374376099,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.37,1.76801756142217,0.0,0.0,0.7747,0.10187116964401774,-0.4625866413872483,0.36221286800485736,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,True,False
8.38,1.76801756142217,0.0,0.0,0.7747,0.10187116964401774,-0.4625866413872483,0.36221286800485736,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.39,1.76801756142217,0.0,0.0,0.7747,0.10187116964401774,-0.4625866413872483,0.36221286800485736,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.4,1.76801756142217,0.0,0.0,0.7747,0.10187116964401774,-0.4625866413872483,0.36221286800485736,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.41,1.76801756142217,0.0,0.0,0.7714,0.09955534359988488,-0.06986450228521307,0.34867490035808696,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,True,False
8.42,1.76801756142217,0.0,0.0,0.7714,0.09955534359988488,-0.06986450228521307,0.34867490035808696,0.7464526183227556,3.5,-0.0,2.08,0.0,0.0,False,False,False,False
8.43,1.76801756142217,0.0,0.0,0.7714,0.09955534359988488,-0.06986450228521307,0.34867490035808696,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,True
8.44,1.76801756142217,0.0,0.0,0.7686,0.0840932156476824,-0.4643785929487891,0.24144469473574506,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,True,False
8.45,1.76801756142217,0.0,0.0,0.7686,0.0840932156476824,-0.4643785929487891,0.24144469473574506,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,False
8.46,1.76801756142217,0.0,0.0,0.7686,0.0840932156476824,-0.4643785929487891,0.24144469473574506,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,False
8.47,1.76801756142217,0.0,0.0,0.7661,0.07444560063424961,-0.28728899774520955,0.17413590077536054,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,True,False
8.48,1.76801756142217,0.0,0.0,0.7661,0.07444560063424961,-0.28728899774520955,0.17413590077536054,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,False
8.49,1.76801756142217,0.0,0.0,0.7661,0.07444560063424961,-0.28728899774520955,0.17413590077536054,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,False
8.5,1.76801756142217,0.0,0.0,0.7661,0.07444560063424961,-0.28728899774520955,0.17413590077536054,0.7464526183227556,3.5,-0.0,2.2642,0.0,0.0,False,False,False,False
