,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
242,6.5435,1.3041,,,1.3588,,1.1764
243,6.5535,1.3041,,,1.3588,,1.1764
244,6.5635,1.3041,,,1.3407,,1.1764
245,6.5735,1.2905,,,1.3407,,1.1764
246,6.5835,1.2905,,,1.3407,,1.1764
247,6.5935,1.2905,,,,,1.1764
248,6.6035,1.2767,,,,,1.1764
249,6.6135,1.2767,,,,,1.1764
250,6.6235,1.2767,,,,,1.1222
251,6.6335,1.2767,,,,,1.1222
252,6.6435,1.2632,,,,,1.1222
253,6.6535,1.2632,,,,,1.1222
254,6.6635,1.2632,,,1.2661,,1.1222
255,6.6735,1.2498,,,1.2661,,1.1222
256,6.6835,1.2498,,,1.2661,,1.1222
257,6.6935,1.2498,,,1.2301,,1.1222
258,6.7035,1.2365,,,1.2301,,1.1222
259,6.7135,1.2365,,,1.2301,,1.1222
260,6.7235,1.2365,,,1.2036,,1.1222
261,6.7335,1.2365,,,1.2036,,1.1222
262,6.7435,1.2233,,,1.2036,,1.1222
263,6.7535,1.2233,,,1.2036,,1.1222
264,6.7635,1.2233,,,1.1554,,1.1222
265,6.7735,1.2103,,,1.1554,,1.1222
266,6.7835,1.2103,,,1.1554,,1.1222
267,6.7935,1.2103,,,1.1413,,1.1222
268,6.8035,1.1973,,,1.1413,,1.1222
269,6.8135,1.1973,,,1.1413,,1.1222
270,6.8235,1.1973,,,1.1413,,1.1222
271,6.8335,1.1844,,,1.1446,,1.1222
272,6.8435,1.1844,,,1.1446,,1.1222
273,6.8535,1.1844,,,1.1446,,1.1222
274,6.8635,1.1844,,,1.1356,,1.1222
275,6.8735,1.1716,,,1.1356,,1.1222
276,6.8835,1.1716,,,1.1356,,1.1222
277,6.8935,1.1716,,,1.1356,,1.1222
278,6.9035,1.1589,,,1.1226,,1.1222
279,6.9135,1.1589,,,1.1226,,1.1222
280,6.9235,1.1589,,,1.1226,,1.1222
281,6.9335,1.1462,,,1.1139,,1.1222
282,6.9435,1.1462,,,1.1139,,1.1222
283,6.9535,1.1462,,,1.1139,,1.1222
284,6.9635,1.1462,,,1.0994,,1.0512
285,6.9735,1.1338,,,1.0994,,1.0512
286,6.9835,1.1338,,,1.0994,,1.0512
287,6.9935,1.1338,,,1.0994,,1.0512
288,7.0035,1.1212,,,1.0759,,1.0512
289,7.0135,1.1212,,,1.0759,,1.0512
290,7.0235,1.1212,,,1.0759,,1.0512
291,7.0335,1.1089,,,1.051,,1.0512
292,7.0435,1.1089,,,1.051,,1.0512
293,7.0535,1.1089,,,1.051,,1.0512
294,7.0635,1.1089,,,1.0384,,1.0512
295,7.0735,1.0967,,,1.0384,,1.0512
296,7.0835,1.0967,,,1.0384,,1.0512
297,7.0935,1.0967,,,1.0225,1.148,1.0512
298,7.1035,1.0846,,,1.0225,1.148,0.9796
299,7.1135,1.0846,,,1.0225,1.148,0.9796
300,7.1235,1.0846,,,0.9948,1.1571,0.9796
301,7.1335,1.0846,,,0.9948,1.1571,0.9796
302,7.1435,1.0725,,,0.9948,1.1571,0.9796
303,7.1535,1.0725,,,0.9948,1.1571,0.9796
